ano,zona,sigla_partido,cargo,turno,votos_nominais,votos_nao_nominais
2000,3,PRONA,vereador,1,136,111
2000,3,PRP,vereador,1,7,15
2000,3,PRTB,vereador,1,83,3
2000,3,PSB,vereador,1,1855,102
2000,3,PSC,vereador,1,473,17
2000,3,PSD,vereador,1,1379,23
2000,3,PSDB,vereador,1,1094,181
2000,3,PSDC,vereador,1,60,7
2000,3,PSL,vereador,1,82,13
2000,3,PST,vereador,1,13,5
2000,3,PSTU,vereador,1,374,64
2000,3,PT,vereador,1,2434,1443
2000,3,PT do B,vereador,1,525,23
2000,3,PTB,vereador,1,2467,762
2000,3,PTN,vereador,1,26,8
2000,3,PV,vereador,1,620,406
2000,4,PCO,prefeito,1,7,0
2000,4,PDT,prefeito,1,2654,0
2000,4,PFL,prefeito,1,12192,0
2000,4,PPB,prefeito,1,1704,0
2000,4,PRONA,prefeito,1,148,0
2000,4,PRP,prefeito,1,6,0
2000,4,PSB,prefeito,1,706,0
2000,4,PSDB,prefeito,1,821,0
2000,4,PSDC,prefeito,1,13,0
2000,4,PSTU,prefeito,1,142,0
2000,4,PT,prefeito,1,6609,0
2000,4,PT do B,prefeito,1,106,0
2000,4,PTB,prefeito,1,10466,0
2000,4,PV,prefeito,1,1714,0
2000,4,PAN,vereador,1,5,12
2000,4,PC do B,vereador,1,434,23
2000,4,PCB,vereador,1,168,29
2000,4,PCO,vereador,1,4,5
2000,4,PDT,vereador,1,1362,817
2000,4,PFL,vereador,1,3992,1887
2000,4,PGT,vereador,1,84,13
2000,4,PHS,vereador,1,26,2
2000,4,PL,vereador,1,1371,39
2000,4,PMDB,vereador,1,2705,179
2000,4,PMN,vereador,1,31,16
2000,4,PPB,vereador,1,1471,303
2000,4,PPS,vereador,1,568,29
2000,4,PRN,vereador,1,10,5
2000,4,PRONA,vereador,1,185,136
2000,4,PRP,vereador,1,17,10
2000,4,PRTB,vereador,1,155,1
2000,4,PSB,vereador,1,2549,123
2000,4,PSC,vereador,1,573,29
2000,4,PSD,vereador,1,275,20
2000,4,PSDB,vereador,1,2063,260
2000,4,PSDC,vereador,1,153,5
2000,4,PSL,vereador,1,19,9
2000,4,PST,vereador,1,11,4
2000,4,PSTU,vereador,1,479,83
2000,4,PT,vereador,1,3730,1999
2000,4,PT do B,vereador,1,1082,25
2000,4,PTB,vereador,1,3655,1028
2000,4,PTN,vereador,1,154,6
2000,4,PV,vereador,1,1203,682
2000,5,PCO,prefeito,1,5,0
2000,5,PDT,prefeito,1,2011,0
2000,5,PFL,prefeito,1,9610,0
2000,5,PPB,prefeito,1,1199,0
2000,5,PRONA,prefeito,1,97,0
2000,5,PRP,prefeito,1,5,0
2000,5,PSB,prefeito,1,337,0
2000,5,PSDB,prefeito,1,560,0
2000,5,PSDC,prefeito,1,6,0
2000,5,PSTU,prefeito,1,108,0
2000,5,PT,prefeito,1,4209,0
2000,5,PT do B,prefeito,1,68,0
2000,5,PTB,prefeito,1,8277,0
2000,5,PV,prefeito,1,898,0
2000,5,PAN,vereador,1,1,13
2000,5,PC do B,vereador,1,439,15
2000,5,PCB,vereador,1,88,17
2000,5,PCO,vereador,1,0,1
2000,5,PDT,vereador,1,1151,610
2000,5,PFL,vereador,1,2895,1389
2000,5,PGT,vereador,1,69,7
2000,5,PHS,vereador,1,30,4
2000,5,PL,vereador,1,763,21
2000,5,PMDB,vereador,1,2120,131
2000,5,PMN,vereador,1,32,8
2000,5,PPB,vereador,1,1583,244
2000,5,PPS,vereador,1,265,17
2000,5,PRN,vereador,1,5,2
2000,5,PRONA,vereador,1,137,82
2000,5,PRP,vereador,1,14,22
2000,5,PRTB,vereador,1,52,6
2000,5,PSB,vereador,1,1509,72
2000,5,PSC,vereador,1,505,27
2000,5,PSD,vereador,1,746,27
2000,5,PSDB,vereador,1,1261,220
2000,5,PSDC,vereador,1,72,6
2000,5,PSL,vereador,1,21,7
2000,5,PST,vereador,1,12,2
2000,5,PSTU,vereador,1,494,74
2000,5,PT,vereador,1,2166,1188
2000,5,PT do B,vereador,1,560,22
2000,5,PTB,vereador,1,3221,859
2000,5,PTN,vereador,1,63,5
2000,5,PV,vereador,1,807,365
2000,6,PCO,prefeito,1,4,0
2000,6,PDT,prefeito,1,2022,0
2000,6,PFL,prefeito,1,9635,0
2000,6,PPB,prefeito,1,1308,0
2000,6,PRONA,prefeito,1,139,0
2000,6,PRP,prefeito,1,10,0
2000,6,PSB,prefeito,1,399,0
2000,6,PSDB,prefeito,1,462,0
2000,6,PSDC,prefeito,1,7,0
2000,6,PSTU,prefeito,1,138,0
2000,6,PT,prefeito,1,4664,0
2000,6,PT do B,prefeito,1,86,0
2000,6,PTB,prefeito,1,7086,0
2000,6,PV,prefeito,1,614,0
2000,6,PAN,vereador,1,2,18
2000,6,PC do B,vereador,1,328,12
2000,6,PCB,vereador,1,104,19
2000,6,PCO,vereador,1,2,2
2000,6,PDT,vereador,1,2051,637
2000,6,PFL,vereador,1,2705,1399
2000,6,PGT,vereador,1,107,8
2000,6,PHS,vereador,1,42,6
2000,6,PL,vereador,1,624,27
2000,6,PMDB,vereador,1,2105,130
2000,6,PMN,vereador,1,41,10
2000,6,PPB,vereador,1,1317,246
2000,6,PPS,vereador,1,281,21
2000,6,PRN,vereador,1,4,5
2000,6,PRONA,vereador,1,253,141
2000,6,PRP,vereador,1,21,22
2000,6,PRTB,vereador,1,59,1
2000,6,PSB,vereador,1,1102,66
2000,6,PSC,vereador,1,1111,47
2000,6,PSD,vereador,1,88,15
2000,6,PSDB,vereador,1,1036,169
2000,6,PSDC,vereador,1,62,4
2000,6,PSL,vereador,1,25,11
2000,6,PST,vereador,1,33,0
2000,6,PSTU,vereador,1,487,81
2000,6,PT,vereador,1,2158,1520
2000,6,PT do B,vereador,1,935,30
2000,6,PTB,vereador,1,2450,771
2000,6,PTN,vereador,1,52,4
2000,6,PV,vereador,1,383,238
2000,7,PCO,prefeito,1,18,0
2000,7,PDT,prefeito,1,3010,0
2000,7,PFL,prefeito,1,17864,0
2000,7,PPB,prefeito,1,3026,0
2000,7,PRONA,prefeito,1,240,0
2000,7,PRP,prefeito,1,11,0
2000,7,PSB,prefeito,1,891,0
2000,7,PSDB,prefeito,1,919,0
2000,7,PSDC,prefeito,1,25,0
2000,7,PSTU,prefeito,1,253,0
2000,7,PT,prefeito,1,8883,0
2000,7,PT do B,prefeito,1,142,0
2000,7,PTB,prefeito,1,17176,0
2000,7,PV,prefeito,1,1506,0
2000,7,PAN,vereador,1,2,20
2000,7,PC do B,vereador,1,670,28
2000,7,PCB,vereador,1,204,38
2000,7,PCO,vereador,1,1,4
2000,7,PDT,vereador,1,3076,911
2000,7,PFL,vereador,1,4584,2504
2000,7,PGT,vereador,1,142,12
2000,7,PHS,vereador,1,90,4
2000,7,PL,vereador,1,1002,49
2000,7,PMDB,vereador,1,4149,251
2000,7,PMN,vereador,1,49,10
2000,7,PPB,vereador,1,2698,508
2000,7,PPS,vereador,1,649,44
2000,7,PRN,vereador,1,13,4
2000,7,PRONA,vereador,1,418,202
2000,7,PRP,vereador,1,17,29
2000,7,PRTB,vereador,1,112,3
2000,7,PSB,vereador,1,2565,135
2000,7,PSC,vereador,1,3950,109
2000,7,PSD,vereador,1,139,20
2000,7,PSDB,vereador,1,2286,309
2000,7,PSDC,vereador,1,111,12
2000,7,PSL,vereador,1,40,19
2000,7,PST,vereador,1,49,8
2000,7,PSTU,vereador,1,868,127
2000,7,PT,vereador,1,4868,2849
2000,7,PT do B,vereador,1,1535,37
2000,7,PTB,vereador,1,5543,1621
2000,7,PTN,vereador,1,132,12
2000,7,PV,vereador,1,1085,614
2000,8,PCO,prefeito,1,4,0
2000,8,PDT,prefeito,1,4902,0
2000,8,PFL,prefeito,1,12270,0
2000,8,PPB,prefeito,1,1258,0
2000,8,PRONA,prefeito,1,230,0
2000,8,PRP,prefeito,1,22,0
2000,8,PSB,prefeito,1,225,0
2000,8,PSDB,prefeito,1,569,0
2000,8,PSDC,prefeito,1,25,0
2000,8,PSTU,prefeito,1,129,0
2000,8,PT,prefeito,1,9037,0
2000,8,PT do B,prefeito,1,120,0
2000,8,PTB,prefeito,1,8067,0
2000,8,PV,prefeito,1,272,0
2000,8,PAN,vereador,1,5,30
2000,8,PC do B,vereador,1,392,29
2000,8,PCB,vereador,1,49,55
2000,8,PCO,vereador,1,2,4
2000,8,PDT,vereador,1,6158,1444
2000,8,PFL,vereador,1,2530,2139
2000,8,PGT,vereador,1,110,8
2000,8,PHS,vereador,1,47,21
2000,8,PL,vereador,1,836,48
2000,8,PMDB,vereador,1,2511,148
2000,8,PMN,vereador,1,25,5
2000,8,PPB,vereador,1,1640,274
2000,8,PPS,vereador,1,121,27
2000,8,PRN,vereador,1,7,10
2000,8,PRONA,vereador,1,261,180
2000,8,PRP,vereador,1,28,18
2000,8,PRTB,vereador,1,82,10
2000,8,PSB,vereador,1,545,50
2000,8,PSC,vereador,1,2042,97
2000,8,PSD,vereador,1,159,26
2000,8,PSDB,vereador,1,794,181
2000,8,PSDC,vereador,1,96,13
2000,8,PSL,vereador,1,15,15
2000,8,PST,vereador,1,59,4
2000,8,PSTU,vereador,1,489,112
2000,8,PT,vereador,1,2055,1860
2000,8,PT do B,vereador,1,1054,29
2000,8,PTB,vereador,1,6024,1014
2000,8,PTN,vereador,1,76,9
2000,8,PV,vereador,1,779,80
2000,9,PCO,prefeito,1,7,0
2000,9,PDT,prefeito,1,2311,0
2000,9,PFL,prefeito,1,10574,0
2000,9,PPB,prefeito,1,1585,0
2000,9,PRONA,prefeito,1,319,0
2000,9,PRP,prefeito,1,11,0
2000,9,PSB,prefeito,1,231,0
2000,9,PSDB,prefeito,1,557,0
2000,9,PSDC,prefeito,1,16,0
2000,9,PSTU,prefeito,1,63,0
2000,9,PT,prefeito,1,5759,0
2000,9,PT do B,prefeito,1,667,0
2000,9,PTB,prefeito,1,9712,0
2000,9,PV,prefeito,1,705,0
2000,9,PAN,vereador,1,0,10
2000,9,PC do B,vereador,1,175,16
2000,9,PCB,vereador,1,57,23
2000,9,PDT,vereador,1,1622,757
2000,9,PFL,vereador,1,4186,1471
2000,9,PGT,vereador,1,88,7
2000,9,PHS,vereador,1,36,8
2000,9,PL,vereador,1,1681,50
2000,9,PMDB,vereador,1,2672,155
2000,9,PMN,vereador,1,27,6
2000,9,PPB,vereador,1,801,214
2000,9,PPS,vereador,1,140,20
2000,9,PRN,vereador,1,9,8
2000,9,PRONA,vereador,1,1549,200
2000,9,PRP,vereador,1,23,20
2000,9,PRTB,vereador,1,64,3
2000,9,PSB,vereador,1,1311,61
2000,9,PSC,vereador,1,1042,37
2000,9,PSD,vereador,1,89,20
2000,9,PSDB,vereador,1,1316,174
2000,9,PSDC,vereador,1,126,8
2000,9,PSL,vereador,1,1208,46
2000,9,PST,vereador,1,9,4
2000,9,PSTU,vereador,1,323,58
2000,9,PT,vereador,1,1422,1395
2000,9,PT do B,vereador,1,1274,140
2000,9,PTB,vereador,1,3641,936
2000,9,PTN,vereador,1,53,5
2000,9,PV,vereador,1,723,337
2000,10,PCO,prefeito,1,10,0
2000,10,PDT,prefeito,1,2723,0
2000,10,PFL,prefeito,1,13167,0
2000,10,PPB,prefeito,1,1553,0
2000,10,PRONA,prefeito,1,290,0
2000,10,PRP,prefeito,1,26,0
2000,10,PSB,prefeito,1,328,0
2000,10,PSDB,prefeito,1,614,0
2000,10,PSDC,prefeito,1,15,0
2000,10,PSTU,prefeito,1,149,0
2000,10,PT,prefeito,1,8125,0
2000,10,PT do B,prefeito,1,298,0
2000,10,PTB,prefeito,1,11547,0
2000,10,PV,prefeito,1,273,0
2000,10,PAN,vereador,1,8,58
2000,10,PC do B,vereador,1,469,23
2000,10,PCB,vereador,1,64,30
2000,10,PCO,vereador,1,0,3
2000,10,PDT,vereador,1,1117,873
2000,10,PFL,vereador,1,5391,2223
2000,10,PGT,vereador,1,438,22
2000,10,PHS,vereador,1,59,12
2000,10,PL,vereador,1,1204,70
2000,10,PMDB,vereador,1,2474,176
2000,10,PMN,vereador,1,33,10
2000,10,PPB,vereador,1,1381,339
2000,10,PPS,vereador,1,277,31
2000,10,PRN,vereador,1,11,11
2000,10,PRONA,vereador,1,522,201
2000,10,PRP,vereador,1,42,23
2000,10,PRTB,vereador,1,90,10
2000,10,PSB,vereador,1,794,63
2000,10,PSC,vereador,1,5262,181
2000,10,PSD,vereador,1,247,25
2000,10,PSDB,vereador,1,1064,186
2000,10,PSDC,vereador,1,120,9
2000,10,PSL,vereador,1,46,14
2000,10,PST,vereador,1,169,13
2000,10,PSTU,vereador,1,550,86
2000,10,PT,vereador,1,1769,1864
2000,10,PT do B,vereador,1,1547,61
2000,10,PTB,vereador,1,5112,1481
2000,10,PTN,vereador,1,203,12
2000,10,PV,vereador,1,294,94
2000,11,PCO,prefeito,1,5,0
2000,11,PDT,prefeito,1,2759,0
2000,11,PFL,prefeito,1,11975,0
2000,11,PPB,prefeito,1,1555,0
2000,11,PRONA,prefeito,1,237,0
2000,11,PRP,prefeito,1,19,0
2000,11,PSB,prefeito,1,350,0
2000,11,PSDB,prefeito,1,562,0
2000,11,PSDC,prefeito,1,33,0
2000,11,PSTU,prefeito,1,136,0
2000,11,PT,prefeito,1,6419,0
2000,11,PT do B,prefeito,1,144,0
2000,11,PTB,prefeito,1,9303,0
2000,11,PV,prefeito,1,262,0
2000,11,PAN,vereador,1,18,34
2000,11,PC do B,vereador,1,352,24
2000,11,PCB,vereador,1,20,19
2000,11,PCO,vereador,1,1,4
2000,11,PDT,vereador,1,2001,847
2000,11,PFL,vereador,1,6279,1784
2000,11,PGT,vereador,1,222,10
2000,11,PHS,vereador,1,109,12
2000,11,PL,vereador,1,704,48
2000,11,PMDB,vereador,1,2848,135
2000,11,PMN,vereador,1,81,10
2000,11,PPB,vereador,1,2007,309
2000,11,PPS,vereador,1,143,20
2000,11,PRN,vereador,1,23,7
2000,11,PRONA,vereador,1,493,188
2000,11,PRP,vereador,1,56,19
2000,11,PRTB,vereador,1,213,7
2000,11,PSB,vereador,1,1032,60
2000,11,PSC,vereador,1,1688,49
2000,11,PSD,vereador,1,102,15
2000,11,PSDB,vereador,1,928,182
2000,11,PSDC,vereador,1,241,13
2000,11,PSL,vereador,1,25,18
2000,11,PST,vereador,1,21,3
2000,11,PSTU,vereador,1,562,98
2000,11,PT,vereador,1,1677,1550
2000,11,PT do B,vereador,1,1512,29
2000,11,PTB,vereador,1,2766,1072
2000,11,PTN,vereador,1,95,6
2000,11,PV,vereador,1,256,89
2000,12,PCO,prefeito,1,2,0
2000,12,PDT,prefeito,1,1660,0
2000,12,PFL,prefeito,1,6773,0
2000,12,PPB,prefeito,1,841,0
2000,12,PRONA,prefeito,1,189,0
2000,12,PRP,prefeito,1,7,0
2000,12,PSB,prefeito,1,127,0
2000,12,PSDB,prefeito,1,301,0
2000,12,PSDC,prefeito,1,12,0
2000,12,PSTU,prefeito,1,48,0
2000,12,PT,prefeito,1,4077,0
2000,12,PT do B,prefeito,1,373,0
2000,12,PTB,prefeito,1,4115,0
2000,12,PV,prefeito,1,111,0
2000,12,PAN,vereador,1,7,15
2000,12,PC do B,vereador,1,158,13
2000,12,PCB,vereador,1,28,16
2000,12,PCO,vereador,1,0,6
2000,12,PDT,vereador,1,746,574
2000,12,PFL,vereador,1,2360,1199
2000,12,PGT,vereador,1,84,4
2000,12,PHS,vereador,1,98,8
2000,12,PL,vereador,1,757,27
2000,12,PMDB,vereador,1,1375,87
2000,12,PMN,vereador,1,38,6
2000,12,PPB,vereador,1,1869,184
2000,12,PPS,vereador,1,105,16
2000,12,PRN,vereador,1,5,5
2000,12,PRONA,vereador,1,411,120
2000,12,PRP,vereador,1,44,9
2000,12,PRTB,vereador,1,74,4
2000,12,PSB,vereador,1,476,27
2000,12,PSC,vereador,1,626,17
2000,12,PSD,vereador,1,101,10
2000,12,PSDB,vereador,1,551,100
2000,12,PSDC,vereador,1,85,4
2000,12,PSL,vereador,1,19,6
2000,12,PST,vereador,1,48,4
2000,12,PSTU,vereador,1,297,62
2000,12,PT,vereador,1,1008,953
2000,12,PT do B,vereador,1,1249,79
2000,12,PTB,vereador,1,1282,491
2000,12,PTN,vereador,1,72,5
2000,12,PV,vereador,1,122,34
2000,13,PCO,prefeito,1,8,0
2000,13,PDT,prefeito,1,4053,0
2000,13,PFL,prefeito,1,16177,0
2000,13,PPB,prefeito,1,1897,0
2000,13,PRONA,prefeito,1,252,0
2000,13,PRP,prefeito,1,19,0
2000,13,PSB,prefeito,1,312,0
2000,13,PSDB,prefeito,1,740,0
2000,13,PSDC,prefeito,1,24,0
2000,13,PSTU,prefeito,1,111,0
2000,13,PT,prefeito,1,8638,0
2000,13,PT do B,prefeito,1,1671,0
2000,13,PTB,prefeito,1,11635,0
2000,13,PV,prefeito,1,637,0
2000,13,PAN,vereador,1,3,20
2000,13,PC do B,vereador,1,223,22
2000,13,PCB,vereador,1,74,26
2000,13,PCO,vereador,1,0,4
2000,13,PDT,vereador,1,2369,1253
2000,13,PFL,vereador,1,8134,2717
2000,13,PGT,vereador,1,174,9
2000,13,PHS,vereador,1,32,9
2000,13,PL,vereador,1,1975,72
2000,13,PMDB,vereador,1,2696,157
2000,13,PMN,vereador,1,30,8
2000,13,PPB,vereador,1,1187,335
2000,13,PPS,vereador,1,238,48
2000,13,PRN,vereador,1,16,13
2000,13,PRONA,vereador,1,1226,213
2000,13,PRP,vereador,1,26,17
2000,13,PRTB,vereador,1,265,5
2000,13,PSB,vereador,1,1128,47
2000,13,PSC,vereador,1,1113,45
2000,13,PSD,vereador,1,128,21
2000,13,PSDB,vereador,1,1494,212
2000,13,PSDC,vereador,1,389,14
2000,13,PSL,vereador,1,93,32
2000,13,PST,vereador,1,28,5
2000,13,PSTU,vereador,1,470,68
2000,13,PT,vereador,1,3076,2165
2000,13,PT do B,vereador,1,5022,352
2000,13,PTB,vereador,1,3820,1249
2000,13,PTN,vereador,1,109,8
2000,13,PV,vereador,1,622,256
2000,14,PDT,prefeito,1,2104,0
2000,14,PFL,prefeito,1,9525,0
2000,14,PPB,prefeito,1,1339,0
2000,14,PRONA,prefeito,1,225,0
2000,14,PRP,prefeito,1,22,0
2000,14,PSB,prefeito,1,266,0
2000,14,PSDB,prefeito,1,408,0
2000,14,PSDC,prefeito,1,15,0
2000,14,PSTU,prefeito,1,119,0
2000,14,PT,prefeito,1,5150,0
2000,14,PT do B,prefeito,1,324,0
2000,14,PTB,prefeito,1,9456,0
2000,14,PV,prefeito,1,199,0
2000,14,PAN,vereador,1,3,15
2000,14,PC do B,vereador,1,295,19
2000,14,PCB,vereador,1,32,18
2000,14,PCO,vereador,1,1,2
2000,14,PDT,vereador,1,1213,610
2000,14,PFL,vereador,1,2636,1570
2000,14,PGT,vereador,1,132,14
2000,14,PHS,vereador,1,110,11
2000,14,PL,vereador,1,1089,45
2000,14,PMDB,vereador,1,1864,125
2000,14,PMN,vereador,1,25,12
2000,14,PPB,vereador,1,1850,295
2000,14,PPS,vereador,1,140,26
2000,14,PRN,vereador,1,11,10
2000,14,PRONA,vereador,1,452,180
2000,14,PRP,vereador,1,246,22
2000,14,PRTB,vereador,1,152,9
2000,14,PSB,vereador,1,610,41
2000,14,PSC,vereador,1,1601,53
2000,14,PSD,vereador,1,158,17
2000,14,PSDB,vereador,1,1012,138
2000,14,PSDC,vereador,1,107,5
2000,14,PSL,vereador,1,205,29
2000,14,PST,vereador,1,231,11
2000,14,PSTU,vereador,1,490,92
2000,14,PT,vereador,1,1654,1164
2000,14,PT do B,vereador,1,2184,73
2000,14,PTB,vereador,1,3603,1136
2000,14,PTN,vereador,1,418,8
2000,14,PV,vereador,1,267,72
2000,15,PCO,prefeito,1,3,0
2000,15,PDT,prefeito,1,2719,0
2000,15,PFL,prefeito,1,10525,0
2000,15,PPB,prefeito,1,1557,0
2000,15,PRONA,prefeito,1,329,0
2000,15,PRP,prefeito,1,46,0
2000,15,PSB,prefeito,1,235,0
2000,15,PSDB,prefeito,1,526,0
2000,15,PSDC,prefeito,1,21,0
2000,15,PSTU,prefeito,1,107,0
2000,15,PT,prefeito,1,6895,0
2000,15,PT do B,prefeito,1,421,0
2000,15,PTB,prefeito,1,6545,0
2000,15,PV,prefeito,1,139,0
2000,15,PAN,vereador,1,6,12
2000,15,PC do B,vereador,1,213,21
2000,15,PCB,vereador,1,14,23
2000,15,PCO,vereador,1,0,8
2000,15,PDT,vereador,1,1376,734
2000,15,PFL,vereador,1,3398,1560
2000,15,PGT,vereador,1,161,11
2000,15,PHS,vereador,1,96,12
2000,15,PL,vereador,1,886,28
2000,15,PMDB,vereador,1,3808,163
2000,15,PMN,vereador,1,27,4
2000,15,PPB,vereador,1,2036,263
2000,15,PPS,vereador,1,145,18
2000,15,PRN,vereador,1,6,4
2000,15,PRONA,vereador,1,1294,194
2000,15,PRP,vereador,1,169,32
2000,15,PRTB,vereador,1,84,6
2000,15,PSB,vereador,1,800,49
2000,15,PSC,vereador,1,785,37
2000,15,PSD,vereador,1,612,36
2000,15,PSDB,vereador,1,846,157
2000,15,PSDC,vereador,1,80,2
2000,15,PSL,vereador,1,21,7
2000,15,PST,vereador,1,74,3
2000,15,PSTU,vereador,1,440,78
2000,15,PT,vereador,1,1810,1478
2000,15,PT do B,vereador,1,2574,72
2000,15,PTB,vereador,1,1840,718
2000,15,PTN,vereador,1,260,3
2000,15,PV,vereador,1,121,40
2000,16,PCO,prefeito,1,11,0
2000,16,PDT,prefeito,1,2938,0
2000,16,PFL,prefeito,1,13099,0
2000,16,PPB,prefeito,1,1582,0
2000,16,PRONA,prefeito,1,141,0
2000,16,PRP,prefeito,1,11,0
2000,16,PSB,prefeito,1,748,0
2000,16,PSDB,prefeito,1,717,0
2000,16,PSDC,prefeito,1,22,0
2000,16,PSTU,prefeito,1,168,0
2000,16,PT,prefeito,1,6631,0
2000,16,PT do B,prefeito,1,84,0
2000,16,PTB,prefeito,1,9553,0
2000,16,PV,prefeito,1,1730,0
2000,16,PAN,vereador,1,4,19
2000,16,PC do B,vereador,1,364,17
2000,16,PCB,vereador,1,178,26
2000,16,PCO,vereador,1,12,3
2000,16,PDT,vereador,1,1653,814
2000,16,PFL,vereador,1,6487,1799
2000,16,PGT,vereador,1,97,10
2000,16,PHS,vereador,1,43,11
2000,16,PL,vereador,1,913,45
2000,16,PMDB,vereador,1,2381,154
2000,16,PMN,vereador,1,53,11
2000,16,PPB,vereador,1,1323,259
2000,16,PPS,vereador,1,527,32
2000,16,PRN,vereador,1,3,6
2000,16,PRONA,vereador,1,188,131
2000,16,PRP,vereador,1,6,18
2000,16,PRTB,vereador,1,72,5
2000,16,PSB,vereador,1,2897,139
2000,16,PSC,vereador,1,705,22
2000,16,PSD,vereador,1,394,15
2000,16,PSDB,vereador,1,1417,234
2000,16,PSDC,vereador,1,56,8
2000,16,PSL,vereador,1,50,12
2000,16,PST,vereador,1,13,7
2000,16,PSTU,vereador,1,492,84
2000,16,PT,vereador,1,3980,2017
2000,16,PT do B,vereador,1,575,28
2000,16,PTB,vereador,1,3030,921
2000,16,PTN,vereador,1,73,2
2000,16,PV,vereador,1,999,648
2000,17,PCO,prefeito,1,11,0
2000,17,PDT,prefeito,1,2396,0
2000,17,PFL,prefeito,1,12453,0
2000,17,PPB,prefeito,1,1783,0
2000,17,PRONA,prefeito,1,112,0
2000,17,PRP,prefeito,1,9,0
2000,17,PSB,prefeito,1,547,0
2000,17,PSDB,prefeito,1,1014,0
2000,17,PSDC,prefeito,1,16,0
2000,17,PSTU,prefeito,1,80,0
2000,17,PT,prefeito,1,5216,0
2000,17,PT do B,prefeito,1,103,0
2000,17,PTB,prefeito,1,13926,0
2000,17,PV,prefeito,1,1830,0
2000,17,PAN,vereador,1,0,10
2000,17,PC do B,vereador,1,292,14
2000,17,PCB,vereador,1,115,25
2000,17,PCO,vereador,1,3,1
2000,17,PDT,vereador,1,1209,727
2000,17,PFL,vereador,1,3714,1761
2000,17,PGT,vereador,1,57,4
2000,17,PHS,vereador,1,40,4
2000,17,PL,vereador,1,1076,52
2000,17,PMDB,vereador,1,3294,151
2000,17,PMN,vereador,1,14,15
2000,17,PPB,vereador,1,1880,325
2000,17,PPS,vereador,1,447,41
2000,17,PRN,vereador,1,7,5
2000,17,PRONA,vereador,1,143,113
2000,17,PRP,vereador,1,12,26
2000,17,PRTB,vereador,1,86,3
2000,17,PSB,vereador,1,3459,130
2000,17,PSC,vereador,1,671,36
2000,17,PSD,vereador,1,84,18
2000,17,PSDB,vereador,1,2205,328
2000,17,PSDC,vereador,1,83,6
2000,17,PSL,vereador,1,13,16
2000,17,PST,vereador,1,17,7
2000,17,PSTU,vereador,1,352,59
2000,17,PT,vereador,1,2924,1639
2000,17,PT do B,vereador,1,897,22
2000,17,PTB,vereador,1,5992,1225
2000,17,PTN,vereador,1,62,4
2000,17,PV,vereador,1,1416,787
2000,18,PCO,prefeito,1,5,0
2000,18,PDT,prefeito,1,1727,0
2000,18,PFL,prefeito,1,8370,0
2000,18,PPB,prefeito,1,924,0
2000,18,PRONA,prefeito,1,74,0
2000,18,PRP,prefeito,1,11,0
2000,18,PSB,prefeito,1,275,0
2000,18,PSDB,prefeito,1,396,0
2000,18,PSDC,prefeito,1,5,0
2000,18,PSTU,prefeito,1,63,0
2000,18,PT,prefeito,1,3145,0
2000,18,PT do B,prefeito,1,66,0
2000,18,PTB,prefeito,1,7947,0
2000,18,PV,prefeito,1,845,0
2000,18,PAN,vereador,1,0,13
2000,18,PC do B,vereador,1,186,13
2000,18,PCB,vereador,1,67,22
2000,18,PCO,vereador,1,3,2
2000,18,PDT,vereador,1,950,494
2000,18,PFL,vereador,1,2708,1223
2000,18,PGT,vereador,1,81,6
2000,18,PHS,vereador,1,23,8
2000,18,PL,vereador,1,619,22
2000,18,PMDB,vereador,1,1766,107
2000,18,PMN,vereador,1,45,7
2000,18,PPB,vereador,1,1851,235
2000,18,PPS,vereador,1,286,26
2000,18,PRN,vereador,1,5,3
2000,18,PRONA,vereador,1,89,84
2000,18,PRP,vereador,1,17,19
2000,18,PRTB,vereador,1,34,5
2000,18,PSB,vereador,1,1281,66
2000,18,PSC,vereador,1,443,19
2000,18,PSD,vereador,1,58,16
2000,18,PSDB,vereador,1,1124,141
2000,18,PSDC,vereador,1,58,2
2000,18,PSL,vereador,1,11,10
2000,18,PST,vereador,1,10,4
2000,18,PSTU,vereador,1,311,49
2000,18,PT,vereador,1,1721,944
2000,18,PT do B,vereador,1,526,20
2000,18,PTB,vereador,1,2906,760
2000,18,PTN,vereador,1,37,3
2000,18,PV,vereador,1,949,352
2000,19,PCO,prefeito,1,13,0
2000,19,PDT,prefeito,1,3086,0
2000,19,PFL,prefeito,1,12452,0
2000,19,PPB,prefeito,1,1987,0
2000,19,PRONA,prefeito,1,217,0
2000,19,PRP,prefeito,1,21,0
2000,19,PSB,prefeito,1,429,0
2000,19,PSDB,prefeito,1,591,0
2000,19,PSDC,prefeito,1,14,0
2000,19,PSTU,prefeito,1,239,0
2000,19,PT,prefeito,1,7456,0
2000,19,PT do B,prefeito,1,171,0
2000,19,PTB,prefeito,1,11743,0
2000,19,PV,prefeito,1,640,0
2000,19,PAN,vereador,1,4,26
2000,19,PC do B,vereador,1,418,29
2000,19,PCB,vereador,1,94,36
2000,19,PCO,vereador,1,2,9
2000,19,PDT,vereador,1,1789,964
2000,19,PFL,vereador,1,2902,2134
2000,19,PGT,vereador,1,138,10
2000,19,PHS,vereador,1,36,13
2000,19,PL,vereador,1,2001,65
2000,19,PMDB,vereador,1,2766,145
2000,19,PMN,vereador,1,44,14
2000,19,PPB,vereador,1,1308,319
2000,19,PPS,vereador,1,337,26
2000,19,PRN,vereador,1,13,4
