,ano,sigla_partido,bairro,n_filiados
6587,2000,PTC,Engenho de Dentro,20
6588,2000,PTC,Flamengo,6
6589,2000,PTC,Freguesia (Ilha),15
6590,2000,PTC,Freguesia (Jacarepaguá),27
6591,2000,PTC,Galeão,25
6592,2000,PTC,Gamboa,2
6593,2000,PTC,Gardênia Azul,2
6594,2000,PTC,Gericinó,1
6595,2000,PTC,Glória,2
6596,2000,PTC,Grajaú,44
6597,2000,PTC,Guadalupe,100
6598,2000,PTC,Guaratiba,15
6599,2000,PTC,Gávea,13
6600,2000,PTC,Higienópolis,1
6601,2000,PTC,Honório Gurgel,28
6602,2000,PTC,Humaitá,5
6603,2000,PTC,Inhoaíba,32
6604,2000,PTC,Ipanema,8
6605,2000,PTC,Irajá,17
6606,2000,PTC,Itanhangá,5
6607,2000,PTC,Jacarepaguá,17
6608,2000,PTC,Jacarezinho,15
6609,2000,PTC,Jacaré,68
6610,2000,PTC,Jardim América,91
6611,2000,PTC,Jardim Botânico,5
6612,2000,PTC,Jardim Carioca,2
6613,2000,PTC,Jardim Guanabara,32
6614,2000,PTC,Jardim Sulacap,4
6615,2000,PTC,Lagoa,5
6616,2000,PTC,Lapa,2
6617,2000,PTC,Laranjeiras,3
6618,2000,PTC,Leblon,4
6619,2000,PTC,Lins de Vasconcelos,5
6620,2000,PTC,Madureira,5
6621,2000,PTC,Magalhães Bastos,5
6622,2000,PTC,Maracanã,10
6623,2000,PTC,Marechal Hermes,14
6624,2000,PTC,Maria da Graça,23
6625,2000,PTC,Maré,61
6626,2000,PTC,Moneró,20
6627,2000,PTC,Méier,31
6628,2000,PTC,Olaria,5
6629,2000,PTC,Osvaldo Cruz,9
6630,2000,PTC,Paciência,108
6631,2000,PTC,Padre Miguel,234
6632,2000,PTC,Paquetá,1
6633,2000,PTC,Parada de Lucas,1
6634,2000,PTC,Parque Anchieta,10
6635,2000,PTC,Parque Colúmbia,9
6636,2000,PTC,Pavuna,12
6637,2000,PTC,Pechincha,11
6638,2000,PTC,Pedra de Guaratiba,1
6639,2000,PTC,Penha,6
6640,2000,PTC,Penha Circular,9
6641,2000,PTC,Piedade,4
6642,2000,PTC,Portuguesa,45
6643,2000,PTC,Praça Seca,65
6644,2000,PTC,Praça da Bandeira,5
6645,2000,PTC,Quintino Bocaiúva,23
6646,2000,PTC,Ramos,162
6647,2000,PTC,Realengo,267
6648,2000,PTC,Recreio dos Bandeirantes,19
6649,2000,PTC,Riachuelo,2
6650,2000,PTC,Ribeira,1
6651,2000,PTC,Ricardo de Albuquerque,5
6652,2000,PTC,Rio Comprido,12
6653,2000,PTC,Rocha,18
6654,2000,PTC,Rocha Miranda,6
6655,2000,PTC,Rocinha,5
6656,2000,PTC,Santa Cruz,35
6657,2000,PTC,Santa Teresa,2
6658,2000,PTC,Santo Cristo,2
6659,2000,PTC,Santíssimo,3
6660,2000,PTC,Senador Camará,34
6661,2000,PTC,Senador Vasconcelos,15
6662,2000,PTC,Sepetiba,6
6663,2000,PTC,São Conrado,20
6664,2000,PTC,São Cristóvão,41
6665,2000,PTC,São Francisco Xavier,2
6666,2000,PTC,Tanque,10
6667,2000,PTC,Taquara,109
6668,2000,PTC,Tauá,13
6669,2000,PTC,Tijuca,300
6670,2000,PTC,Todos os Santos,6
6671,2000,PTC,Turiaçú,2
6672,2000,PTC,Urca,4
6673,2000,PTC,Vargem Grande,3
6674,2000,PTC,Vargem Pequena,3
6675,2000,PTC,Vasco da Gama,81
6676,2000,PTC,Vidigal,2
6677,2000,PTC,Vigário Geral,90
6678,2000,PTC,Vila Isabel,101
6679,2000,PTC,Vila Kosmos,2
6680,2000,PTC,Vila Militar,4
6681,2000,PTC,Vila Valqueire,13
6682,2000,PTC,Vila da Penha,2
6683,2000,PTC,nao informado,154
6684,2000,PTC,Água Santa,3
6685,2000,PV,Alto da Boa Vista,2
6686,2000,PV,Andaraí,6
6687,2000,PV,Anil,4
6688,2000,PV,Bancários,2
6689,2000,PV,Bangu,9
6690,2000,PV,Barra da Tijuca,33
6691,2000,PV,Barra de Guaratiba,2
6692,2000,PV,Benfica,3
6693,2000,PV,Bento Ribeiro,2
6694,2000,PV,Bonsucesso,1
6695,2000,PV,Botafogo,18
6696,2000,PV,Brás de Pina,4
6697,2000,PV,Cacuia,2
6698,2000,PV,Caju,8
6699,2000,PV,Campinho,1
6700,2000,PV,Campo Grande,16
6701,2000,PV,Cascadura,1
6702,2000,PV,Catete,8
6703,2000,PV,Cavalcanti,1
6704,2000,PV,Centro,7
6705,2000,PV,Cidade de Deus,1
6706,2000,PV,Coelho Neto,3
6707,2000,PV,Copacabana,36
6708,2000,PV,Cordovil,1
6709,2000,PV,Cosme Velho,5
6710,2000,PV,Costa Barros,2
6711,2000,PV,Curicica,7
6712,2000,PV,Deodoro,1
6713,2000,PV,Encantado,1
6714,2000,PV,Engenho Novo,2
6715,2000,PV,Engenho de Dentro,7
6716,2000,PV,Flamengo,20
6717,2000,PV,Freguesia (Jacarepaguá),16
6718,2000,PV,Galeão,3
6719,2000,PV,Gamboa,3
6720,2000,PV,Gardênia Azul,3
6721,2000,PV,Glória,10
6722,2000,PV,Grajaú,5
6723,2000,PV,Guadalupe,2
6724,2000,PV,Guaratiba,3
6725,2000,PV,Gávea,21
6726,2000,PV,Higienópolis,2
6727,2000,PV,Humaitá,5
6728,2000,PV,Inhaúma,1
6729,2000,PV,Ipanema,13
6730,2000,PV,Irajá,9
6731,2000,PV,Itanhangá,1
6732,2000,PV,Jacarepaguá,15
6733,2000,PV,Jacaré,1
6734,2000,PV,Jardim Botânico,12
6735,2000,PV,Jardim Guanabara,4
6736,2000,PV,Jardim Sulacap,1
6737,2000,PV,Lagoa,14
6738,2000,PV,Lapa,4
6739,2000,PV,Laranjeiras,26
6740,2000,PV,Leblon,25
6741,2000,PV,Leme,1
6742,2000,PV,Lins de Vasconcelos,2
6743,2000,PV,Madureira,4
6744,2000,PV,Magalhães Bastos,2
6745,2000,PV,Maracanã,2
6746,2000,PV,Marechal Hermes,2
6747,2000,PV,Maré,1
6748,2000,PV,Moneró,1
6749,2000,PV,Méier,10
6750,2000,PV,Olaria,6
6751,2000,PV,Osvaldo Cruz,2
6752,2000,PV,Paciência,4
6753,2000,PV,Padre Miguel,2
6754,2000,PV,Paquetá,1
6755,2000,PV,Parada de Lucas,2
6756,2000,PV,Parque Anchieta,3
6757,2000,PV,Pavuna,4
6758,2000,PV,Pedra de Guaratiba,4
6759,2000,PV,Penha,6
6760,2000,PV,Penha Circular,1
6761,2000,PV,Piedade,2
6762,2000,PV,Pilares,1
6763,2000,PV,Praça Seca,6
6764,2000,PV,Praça da Bandeira,1
6765,2000,PV,Quintino Bocaiúva,2
6766,2000,PV,Ramos,4
6767,2000,PV,Realengo,5
6768,2000,PV,Recreio dos Bandeirantes,16
6769,2000,PV,Ribeira,1
6770,2000,PV,Ricardo de Albuquerque,1
6771,2000,PV,Rio Comprido,6
6772,2000,PV,Rocha Miranda,2
6773,2000,PV,Rocinha,2
6774,2000,PV,Santa Cruz,8
6775,2000,PV,Santa Teresa,6
6776,2000,PV,Santo Cristo,3
6777,2000,PV,Santíssimo,2
6778,2000,PV,Senador Camará,2
6779,2000,PV,Senador Vasconcelos,4
6780,2000,PV,Sepetiba,1
6781,2000,PV,São Conrado,7
6782,2000,PV,São Cristóvão,7
6783,2000,PV,São Francisco Xavier,2
6784,2000,PV,Tanque,6
6785,2000,PV,Taquara,7
6786,2000,PV,Tauá,1
6787,2000,PV,Tijuca,29
6788,2000,PV,Todos os Santos,1
6789,2000,PV,Urca,3
6790,2000,PV,Vargem Grande,1
6791,2000,PV,Vargem Pequena,1
6792,2000,PV,Vasco da Gama,1
6793,2000,PV,Vaz Lobo,1
6794,2000,PV,Vicente de Carvalho,1
6795,2000,PV,Vila Isabel,3
6796,2000,PV,Vila Militar,2
6797,2000,PV,Vila Valqueire,5
6798,2000,PV,Vila da Penha,1
6799,2000,PV,Zumbi,1
6800,2000,PV,nao informado,44
6801,2000,REDE,Bancários,1
6802,2000,REDE,Bangu,4
6803,2000,REDE,Barra da Tijuca,1
6804,2000,REDE,Bonsucesso,1
6805,2000,REDE,Botafogo,2
6806,2000,REDE,Cachambi,1
6807,2000,REDE,Campo Grande,9
6808,2000,REDE,Cascadura,1
6809,2000,REDE,Cidade de Deus,1
6810,2000,REDE,Copacabana,4
6811,2000,REDE,Cosmos,2
6812,2000,REDE,Del Castilho,2
6813,2000,REDE,Engenho Novo,3
6814,2000,REDE,Flamengo,3
6815,2000,REDE,Galeão,1
6816,2000,REDE,Guaratiba,2
6817,2000,REDE,Gávea,2
6818,2000,REDE,Inhoaíba,1
6819,2000,REDE,Irajá,2
6820,2000,REDE,Jacarezinho,1
6821,2000,REDE,Laranjeiras,2
6822,2000,REDE,Moneró,3
6823,2000,REDE,Méier,1
6824,2000,REDE,Osvaldo Cruz,1
6825,2000,REDE,Paciência,1
6826,2000,REDE,Pavuna,1
6827,2000,REDE,Quintino Bocaiúva,1
6828,2000,REDE,Realengo,5
6829,2000,REDE,Recreio dos Bandeirantes,1
6830,2000,REDE,Riachuelo,1
6831,2000,REDE,Rio Comprido,2
6832,2000,REDE,Santa Cruz,4
6833,2000,REDE,Santíssimo,3
6834,2000,REDE,Senador Camará,1
6835,2000,REDE,Sepetiba,1
6836,2000,REDE,São Conrado,1
6837,2000,REDE,Taquara,2
6838,2000,REDE,Tijuca,2
6839,2000,REDE,Todos os Santos,2
6840,2000,REDE,Vargem Pequena,1
6841,2000,REDE,Vaz Lobo,2
6842,2000,REDE,Vila Isabel,1
6843,2000,REDE,Vila Valqueire,1
6844,2000,REPUBLICANOS,Acari,1
6845,2000,REPUBLICANOS,Alto da Boa Vista,1
6846,2000,REPUBLICANOS,Anchieta,14
6847,2000,REPUBLICANOS,Andaraí,2
6848,2000,REPUBLICANOS,Anil,2
6849,2000,REPUBLICANOS,Bangu,39
6850,2000,REPUBLICANOS,Barra da Tijuca,14
6851,2000,REPUBLICANOS,Benfica,23
6852,2000,REPUBLICANOS,Bento Ribeiro,3
6853,2000,REPUBLICANOS,Bonsucesso,4
6854,2000,REPUBLICANOS,Botafogo,10
6855,2000,REPUBLICANOS,Brás de Pina,8
6856,2000,REPUBLICANOS,Cachambi,6
6857,2000,REPUBLICANOS,Caju,2
6858,2000,REPUBLICANOS,Campinho,2
6859,2000,REPUBLICANOS,Campo Grande,59
6860,2000,REPUBLICANOS,Campo dos Afonsos,1
6861,2000,REPUBLICANOS,Cascadura,8
6862,2000,REPUBLICANOS,Catete,4
6863,2000,REPUBLICANOS,Cavalcanti,3
6864,2000,REPUBLICANOS,Centro,12
6865,2000,REPUBLICANOS,Cidade de Deus,1
6866,2000,REPUBLICANOS,Cocotá,2
6867,2000,REPUBLICANOS,Coelho Neto,1
6868,2000,REPUBLICANOS,Colégio,3
6869,2000,REPUBLICANOS,Complexo do Alemão,5
6870,2000,REPUBLICANOS,Copacabana,23
6871,2000,REPUBLICANOS,Cordovil,43
6872,2000,REPUBLICANOS,Cosme Velho,3
6873,2000,REPUBLICANOS,Cosmos,7
6874,2000,REPUBLICANOS,Costa Barros,4
6875,2000,REPUBLICANOS,Curicica,5
6876,2000,REPUBLICANOS,Del Castilho,6
6877,2000,REPUBLICANOS,Deodoro,1
6878,2000,REPUBLICANOS,Encantado,2
6879,2000,REPUBLICANOS,Engenheiro Leal,2
6880,2000,REPUBLICANOS,Engenho Novo,7
6881,2000,REPUBLICANOS,Engenho da Rainha,3
6882,2000,REPUBLICANOS,Engenho de Dentro,9
6883,2000,REPUBLICANOS,Flamengo,3
6884,2000,REPUBLICANOS,Freguesia (Ilha),6
6885,2000,REPUBLICANOS,Freguesia (Jacarepaguá),11
6886,2000,REPUBLICANOS,Galeão,1
6887,2000,REPUBLICANOS,Glória,3
6888,2000,REPUBLICANOS,Grajaú,1
6889,2000,REPUBLICANOS,Guadalupe,8
6890,2000,REPUBLICANOS,Guaratiba,4
6891,2000,REPUBLICANOS,Gávea,6
6892,2000,REPUBLICANOS,Higienópolis,11
6893,2000,REPUBLICANOS,Honório Gurgel,4
6894,2000,REPUBLICANOS,Humaitá,2
6895,2000,REPUBLICANOS,Inhaúma,4
6896,2000,REPUBLICANOS,Inhoaíba,7
6897,2000,REPUBLICANOS,Ipanema,1
6898,2000,REPUBLICANOS,Irajá,15
6899,2000,REPUBLICANOS,Itanhangá,2
6900,2000,REPUBLICANOS,Jacarepaguá,8
6901,2000,REPUBLICANOS,Jacarezinho,2
6902,2000,REPUBLICANOS,Jacaré,5
6903,2000,REPUBLICANOS,Jardim América,14
6904,2000,REPUBLICANOS,Jardim Botânico,1
6905,2000,REPUBLICANOS,Jardim Carioca,5
6906,2000,REPUBLICANOS,Jardim Guanabara,6
6907,2000,REPUBLICANOS,Jardim Sulacap,1
6908,2000,REPUBLICANOS,Lagoa,2
6909,2000,REPUBLICANOS,Lapa,4
6910,2000,REPUBLICANOS,Laranjeiras,1
6911,2000,REPUBLICANOS,Leblon,2
6912,2000,REPUBLICANOS,Leme,1
6913,2000,REPUBLICANOS,Lins de Vasconcelos,7
6914,2000,REPUBLICANOS,Madureira,16
6915,2000,REPUBLICANOS,Magalhães Bastos,3
6916,2000,REPUBLICANOS,Manguinhos,5
6917,2000,REPUBLICANOS,Maracanã,1
6918,2000,REPUBLICANOS,Marechal Hermes,12
6919,2000,REPUBLICANOS,Maré,22
6920,2000,REPUBLICANOS,Méier,19
6921,2000,REPUBLICANOS,Olaria,7
6922,2000,REPUBLICANOS,Osvaldo Cruz,2
6923,2000,REPUBLICANOS,Paciência,19
6924,2000,REPUBLICANOS,Padre Miguel,14
6925,2000,REPUBLICANOS,Parada de Lucas,5
6926,2000,REPUBLICANOS,Parque Anchieta,13
6927,2000,REPUBLICANOS,Parque Colúmbia,1
6928,2000,REPUBLICANOS,Pavuna,18
6929,2000,REPUBLICANOS,Pechincha,5
6930,2000,REPUBLICANOS,Penha,21
6931,2000,REPUBLICANOS,Penha Circular,8
6932,2000,REPUBLICANOS,Piedade,15
6933,2000,REPUBLICANOS,Pilares,9
6934,2000,REPUBLICANOS,Portuguesa,3
6935,2000,REPUBLICANOS,Praia da Bandeira,1
6936,2000,REPUBLICANOS,Praça Seca,9
6937,2000,REPUBLICANOS,Quintino Bocaiúva,2
6938,2000,REPUBLICANOS,Ramos,17
6939,2000,REPUBLICANOS,Realengo,23
6940,2000,REPUBLICANOS,Recreio dos Bandeirantes,7
6941,2000,REPUBLICANOS,Ricardo de Albuquerque,4
6942,2000,REPUBLICANOS,Rio Comprido,4
6943,2000,REPUBLICANOS,Rocha,3
6944,2000,REPUBLICANOS,Rocha Miranda,12
6945,2000,REPUBLICANOS,Rocinha,5
6946,2000,REPUBLICANOS,Santa Cruz,52
6947,2000,REPUBLICANOS,Santa Teresa,13
6948,2000,REPUBLICANOS,Santo Cristo,1
6949,2000,REPUBLICANOS,Santíssimo,2
6950,2000,REPUBLICANOS,Saúde,5
6951,2000,REPUBLICANOS,Senador Camará,13
6952,2000,REPUBLICANOS,Senador Vasconcelos,3
6953,2000,REPUBLICANOS,Sepetiba,19
6954,2000,REPUBLICANOS,São Conrado,9
6955,2000,REPUBLICANOS,São Cristóvão,8
6956,2000,REPUBLICANOS,São Francisco Xavier,17
6957,2000,REPUBLICANOS,Tanque,5
6958,2000,REPUBLICANOS,Taquara,8
6959,2000,REPUBLICANOS,Tauá,2
6960,2000,REPUBLICANOS,Tijuca,21
6961,2000,REPUBLICANOS,Todos os Santos,3
6962,2000,REPUBLICANOS,Tomás Coelho,5
6963,2000,REPUBLICANOS,Turiaçú,2
6964,2000,REPUBLICANOS,Urca,2
6965,2000,REPUBLICANOS,Vargem Grande,4
6966,2000,REPUBLICANOS,Vargem Pequena,1
6967,2000,REPUBLICANOS,Vasco da Gama,9
6968,2000,REPUBLICANOS,Vaz Lobo,2
6969,2000,REPUBLICANOS,Vidigal,12
6970,2000,REPUBLICANOS,Vigário Geral,5
6971,2000,REPUBLICANOS,Vila Isabel,4
6972,2000,REPUBLICANOS,Vila Kosmos,2
6973,2000,REPUBLICANOS,Vila Militar,6
6974,2000,REPUBLICANOS,Vila Valqueire,4
6975,2000,REPUBLICANOS,Vila da Penha,2
6976,2000,REPUBLICANOS,nao informado,85
6977,2000,REPUBLICANOS,Água Santa,1
6978,2000,SOLIDARIEDADE,Anchieta,1
6979,2000,SOLIDARIEDADE,Andaraí,1
6980,2000,SOLIDARIEDADE,Anil,1
6981,2000,SOLIDARIEDADE,Bangu,2
6982,2000,SOLIDARIEDADE,Brás de Pina,1
6983,2000,SOLIDARIEDADE,Campo Grande,7
6984,2000,SOLIDARIEDADE,Centro,1
6985,2000,SOLIDARIEDADE,Coelho Neto,1
6986,2000,SOLIDARIEDADE,Colégio,2
6987,2000,SOLIDARIEDADE,Copacabana,3
6988,2000,SOLIDARIEDADE,Cordovil,2
6989,2000,SOLIDARIEDADE,Cosmos,1
6990,2000,SOLIDARIEDADE,Curicica,1
6991,2000,SOLIDARIEDADE,Del Castilho,1
6992,2000,SOLIDARIEDADE,Engenho Novo,1
6993,2000,SOLIDARIEDADE,Engenho da Rainha,1
6994,2000,SOLIDARIEDADE,Freguesia (Jacarepaguá),1
6995,2000,SOLIDARIEDADE,Glória,2
6996,2000,SOLIDARIEDADE,Guaratiba,1
6997,2000,SOLIDARIEDADE,Humaitá,1
6998,2000,SOLIDARIEDADE,Inhaúma,1
6999,2000,SOLIDARIEDADE,Ipanema,1
7000,2000,SOLIDARIEDADE,Irajá,13
7001,2000,SOLIDARIEDADE,Jardim Guanabara,1
7002,2000,SOLIDARIEDADE,Jardim Sulacap,2
7003,2000,SOLIDARIEDADE,Lagoa,1
7004,2000,SOLIDARIEDADE,Laranjeiras,2
7005,2000,SOLIDARIEDADE,Lins de Vasconcelos,1
7006,2000,SOLIDARIEDADE,Madureira,1
7007,2000,SOLIDARIEDADE,Magalhães Bastos,1
7008,2000,SOLIDARIEDADE,Maracanã,1
7009,2000,SOLIDARIEDADE,Méier,1
7010,2000,SOLIDARIEDADE,Paciência,1
7011,2000,SOLIDARIEDADE,Padre Miguel,2
7012,2000,SOLIDARIEDADE,Parada de Lucas,1
7013,2000,SOLIDARIEDADE,Parque Anchieta,3
7014,2000,SOLIDARIEDADE,Pechincha,2
7015,2000,SOLIDARIEDADE,Penha,1
7016,2000,SOLIDARIEDADE,Penha Circular,3
7017,2000,SOLIDARIEDADE,Piedade,1
7018,2000,SOLIDARIEDADE,Pilares,1
7019,2000,SOLIDARIEDADE,Praça Seca,2
7020,2000,SOLIDARIEDADE,Quintino Bocaiúva,1
7021,2000,SOLIDARIEDADE,Ramos,3
7022,2000,SOLIDARIEDADE,Recreio dos Bandeirantes,1
7023,2000,SOLIDARIEDADE,Ricardo de Albuquerque,1
7024,2000,SOLIDARIEDADE,Rio Comprido,1
7025,2000,SOLIDARIEDADE,Rocha Miranda,2
7026,2000,SOLIDARIEDADE,Santa Cruz,2
7027,2000,SOLIDARIEDADE,Saúde,1
7028,2000,SOLIDARIEDADE,Taquara,2
7029,2000,SOLIDARIEDADE,Tijuca,4
7030,2000,SOLIDARIEDADE,Todos os Santos,2
7031,2000,SOLIDARIEDADE,Urca,1
7032,2000,SOLIDARIEDADE,Vila Isabel,2
7033,2000,SOLIDARIEDADE,Vila Kosmos,1
7034,2000,SOLIDARIEDADE,Vila da Penha,3
7035,2000,SOLIDARIEDADE,nao informado,4
7036,2002,CIDADANIA,Abolição,1
7037,2002,CIDADANIA,Alto da Boa Vista,5
7038,2002,CIDADANIA,Anchieta,23
7039,2002,CIDADANIA,Andaraí,26
7040,2002,CIDADANIA,Anil,11
7041,2002,CIDADANIA,Bancários,45
7042,2002,CIDADANIA,Bangu,309
7043,2002,CIDADANIA,Barra da Tijuca,39
7044,2002,CIDADANIA,Barros Filho,84
7045,2002,CIDADANIA,Benfica,6
7046,2002,CIDADANIA,Bento Ribeiro,13
7047,2002,CIDADANIA,Bonsucesso,12
7048,2002,CIDADANIA,Botafogo,46
7049,2002,CIDADANIA,Brás de Pina,18
7050,2002,CIDADANIA,Cachambi,4
7051,2002,CIDADANIA,Cacuia,6
7052,2002,CIDADANIA,Caju,5
7053,2002,CIDADANIA,Campinho,2
7054,2002,CIDADANIA,Campo Grande,120
7055,2002,CIDADANIA,Campo dos Afonsos,1
7056,2002,CIDADANIA,Cascadura,5
7057,2002,CIDADANIA,Catete,4
7058,2002,CIDADANIA,Cavalcanti,2
7059,2002,CIDADANIA,Centro,48
7060,2002,CIDADANIA,Cidade Nova,3
7061,2002,CIDADANIA,Cidade de Deus,2
7062,2002,CIDADANIA,Cocotá,26
7063,2002,CIDADANIA,Coelho Neto,24
7064,2002,CIDADANIA,Colégio,4
7065,2002,CIDADANIA,Complexo do Alemão,4
7066,2002,CIDADANIA,Copacabana,62
7067,2002,CIDADANIA,Cordovil,20
7068,2002,CIDADANIA,Cosme Velho,18
7069,2002,CIDADANIA,Cosmos,13
7070,2002,CIDADANIA,Costa Barros,32
7071,2002,CIDADANIA,Curicica,3
7072,2002,CIDADANIA,Del Castilho,3
7073,2002,CIDADANIA,Deodoro,21
7074,2002,CIDADANIA,Encantado,2
7075,2002,CIDADANIA,Engenho Novo,5
7076,2002,CIDADANIA,Engenho da Rainha,5
7077,2002,CIDADANIA,Engenho de Dentro,40
7078,2002,CIDADANIA,Flamengo,25
7079,2002,CIDADANIA,Freguesia (Ilha),46
7080,2002,CIDADANIA,Freguesia (Jacarepaguá),50
7081,2002,CIDADANIA,Galeão,16
7082,2002,CIDADANIA,Gamboa,35
7083,2002,CIDADANIA,Gardênia Azul,2
7084,2002,CIDADANIA,Glória,27
7085,2002,CIDADANIA,Grajaú,12
7086,2002,CIDADANIA,Guadalupe,33
7087,2002,CIDADANIA,Guaratiba,8
7088,2002,CIDADANIA,Gávea,16
7089,2002,CIDADANIA,Higienópolis,2
7090,2002,CIDADANIA,Honório Gurgel,45
7091,2002,CIDADANIA,Humaitá,7
7092,2002,CIDADANIA,Inhaúma,4
7093,2002,CIDADANIA,Inhoaíba,11
7094,2002,CIDADANIA,Ipanema,24
7095,2002,CIDADANIA,Irajá,28
7096,2002,CIDADANIA,Itanhangá,5
7097,2002,CIDADANIA,Jacarepaguá,15
7098,2002,CIDADANIA,Jacaré,2
7099,2002,CIDADANIA,Jardim América,7
7100,2002,CIDADANIA,Jardim Botânico,44
7101,2002,CIDADANIA,Jardim Carioca,38
7102,2002,CIDADANIA,Jardim Guanabara,13
7103,2002,CIDADANIA,Jardim Sulacap,2
7104,2002,CIDADANIA,Lagoa,9
7105,2002,CIDADANIA,Lapa,2
7106,2002,CIDADANIA,Laranjeiras,16
7107,2002,CIDADANIA,Leblon,18
7108,2002,CIDADANIA,Leme,2
7109,2002,CIDADANIA,Lins de Vasconcelos,2
7110,2002,CIDADANIA,Madureira,35
7111,2002,CIDADANIA,Magalhães Bastos,31
7112,2002,CIDADANIA,Maracanã,3
7113,2002,CIDADANIA,Marechal Hermes,26
7114,2002,CIDADANIA,Maré,26
7115,2002,CIDADANIA,Moneró,19
7116,2002,CIDADANIA,Méier,31
7117,2002,CIDADANIA,Olaria,10
7118,2002,CIDADANIA,Osvaldo Cruz,25
7119,2002,CIDADANIA,Paciência,10
7120,2002,CIDADANIA,Padre Miguel,144
7121,2002,CIDADANIA,Paquetá,1
7122,2002,CIDADANIA,Parada de Lucas,4
7123,2002,CIDADANIA,Parque Anchieta,105
7124,2002,CIDADANIA,Parque Colúmbia,2
7125,2002,CIDADANIA,Pavuna,71
7126,2002,CIDADANIA,Pechincha,3
7127,2002,CIDADANIA,Pedra de Guaratiba,2
7128,2002,CIDADANIA,Penha,16
7129,2002,CIDADANIA,Penha Circular,18
7130,2002,CIDADANIA,Piedade,12
7131,2002,CIDADANIA,Pilares,8
7132,2002,CIDADANIA,Portuguesa,14
7133,2002,CIDADANIA,Praia da Bandeira,6
7134,2002,CIDADANIA,Praça Seca,25
7135,2002,CIDADANIA,Quintino Bocaiúva,17
7136,2002,CIDADANIA,Ramos,9
7137,2002,CIDADANIA,Realengo,80
7138,2002,CIDADANIA,Recreio dos Bandeirantes,26
7139,2002,CIDADANIA,Riachuelo,2
7140,2002,CIDADANIA,Ribeira,29
7141,2002,CIDADANIA,Ricardo de Albuquerque,13
7142,2002,CIDADANIA,Rio Comprido,13
7143,2002,CIDADANIA,Rocha,2
7144,2002,CIDADANIA,Rocha Miranda,15
7145,2002,CIDADANIA,Rocinha,2
7146,2002,CIDADANIA,Santa Cruz,90
7147,2002,CIDADANIA,Santa Teresa,26
7148,2002,CIDADANIA,Santo Cristo,11
7149,2002,CIDADANIA,Santíssimo,18
7150,2002,CIDADANIA,Saúde,29
7151,2002,CIDADANIA,Senador Camará,18
7152,2002,CIDADANIA,Senador Vasconcelos,11
7153,2002,CIDADANIA,Sepetiba,15
7154,2002,CIDADANIA,São Conrado,9
7155,2002,CIDADANIA,São Cristóvão,15
7156,2002,CIDADANIA,Tanque,14
7157,2002,CIDADANIA,Taquara,23
7158,2002,CIDADANIA,Tauá,15
7159,2002,CIDADANIA,Tijuca,60
7160,2002,CIDADANIA,Todos os Santos,10
7161,2002,CIDADANIA,Tomás Coelho,5
7162,2002,CIDADANIA,Turiaçú,5
7163,2002,CIDADANIA,Urca,5
7164,2002,CIDADANIA,Vargem Grande,13
7165,2002,CIDADANIA,Vargem Pequena,8
7166,2002,CIDADANIA,Vasco da Gama,14
7167,2002,CIDADANIA,Vaz Lobo,5
7168,2002,CIDADANIA,Vicente de Carvalho,4
7169,2002,CIDADANIA,Vidigal,9
7170,2002,CIDADANIA,Vigário Geral,5
7171,2002,CIDADANIA,Vila Isabel,46
7172,2002,CIDADANIA,Vila Kosmos,3
7173,2002,CIDADANIA,Vila Militar,3
7174,2002,CIDADANIA,Vila Valqueire,10
7175,2002,CIDADANIA,Vila da Penha,3
7176,2002,CIDADANIA,Zumbi,11
7177,2002,CIDADANIA,nao informado,215
7178,2002,DC,Andaraí,1
7179,2002,DC,Bangu,150
7180,2002,DC,Barra da Tijuca,8
7181,2002,DC,Barra de Guaratiba,1
7182,2002,DC,Benfica,4
7183,2002,DC,Bento Ribeiro,2
7184,2002,DC,Bonsucesso,1
7185,2002,DC,Botafogo,4
7186,2002,DC,Brás de Pina,2
7187,2002,DC,Cachambi,5
7188,2002,DC,Caju,7
7189,2002,DC,Campinho,1
7190,2002,DC,Campo Grande,153
7191,2002,DC,Campo dos Afonsos,1
7192,2002,DC,Cascadura,13
7193,2002,DC,Catete,3
7194,2002,DC,Centro,4
7195,2002,DC,Cidade de Deus,1
7196,2002,DC,Cocotá,1
7197,2002,DC,Coelho Neto,1
7198,2002,DC,Colégio,2
7199,2002,DC,Complexo do Alemão,2
7200,2002,DC,Copacabana,18
7201,2002,DC,Cordovil,2
7202,2002,DC,Cosmos,4
7203,2002,DC,Curicica,3
7204,2002,DC,Del Castilho,2
7205,2002,DC,Deodoro,1
7206,2002,DC,Encantado,2
7207,2002,DC,Engenheiro Leal,5
7208,2002,DC,Engenho da Rainha,2
7209,2002,DC,Engenho de Dentro,3
7210,2002,DC,Flamengo,1
7211,2002,DC,Freguesia (Ilha),1
7212,2002,DC,Freguesia (Jacarepaguá),15
7213,2002,DC,Galeão,1
7214,2002,DC,Gardênia Azul,2
7215,2002,DC,Glória,1
7216,2002,DC,Grajaú,2
7217,2002,DC,Guadalupe,3
7218,2002,DC,Guaratiba,22
7219,2002,DC,Gávea,1
7220,2002,DC,Higienópolis,2
7221,2002,DC,Inhaúma,5
7222,2002,DC,Inhoaíba,9
7223,2002,DC,Ipanema,3
7224,2002,DC,Irajá,7
7225,2002,DC,Jacarepaguá,3
7226,2002,DC,Jacaré,2
